                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    194,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00027922,             0.00027922,             0.00027922
                    195,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00027669,             0.00027669,             0.00027669
                    196,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00027415,             0.00027415,             0.00027415
                    197,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00027161,             0.00027161,             0.00027161
                    198,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00026907,             0.00026907,             0.00026907
                    199,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00026654,             0.00026654,             0.00026654
                    200,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.000264,               0.000264,               0.000264
                    201,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00026146,             0.00026146,             0.00026146
                    202,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00025892,             0.00025892,             0.00025892
                    203,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00025638,             0.00025638,             0.00025638
                    204,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00025385,             0.00025385,             0.00025385
                    205,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00025131,             0.00025131,             0.00025131
                    206,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00024877,             0.00024877,             0.00024877
                    207,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00024623,             0.00024623,             0.00024623
                    208,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0002437,              0.0002437,              0.0002437
                    209,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00024116,             0.00024116,             0.00024116
                    210,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00023862,             0.00023862,             0.00023862
                    211,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00023608,             0.00023608,             0.00023608
                    212,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00023355,             0.00023355,             0.00023355
                    213,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00023101,             0.00023101,             0.00023101
                    214,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00022847,             0.00022847,             0.00022847
                    215,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00022593,             0.00022593,             0.00022593
                    216,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00022339,             0.00022339,             0.00022339
                    217,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00022086,             0.00022086,             0.00022086
                    218,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00021832,             0.00021832,             0.00021832
                    219,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00021578,             0.00021578,             0.00021578
                    220,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00021324,             0.00021324,             0.00021324
                    221,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00021071,             0.00021071,             0.00021071
                    222,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00020817,             0.00020817,             0.00020817
                    223,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00020563,             0.00020563,             0.00020563
                    224,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00020309,             0.00020309,             0.00020309
                    225,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00020056,             0.00020056,             0.00020056
                    226,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00019802,             0.00019802,             0.00019802
                    227,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00019548,             0.00019548,             0.00019548
                    228,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00019294,             0.00019294,             0.00019294
                    229,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001904,              0.0001904,              0.0001904
                    230,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00018787,             0.00018787,             0.00018787
                    231,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00018533,             0.00018533,             0.00018533
                    232,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00018279,             0.00018279,             0.00018279
                    233,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00018025,             0.00018025,             0.00018025
                    234,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00017772,             0.00017772,             0.00017772
                    235,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00017518,             0.00017518,             0.00017518
                    236,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00017264,             0.00017264,             0.00017264
                    237,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001701,              0.0001701,              0.0001701
                    238,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00016757,             0.00016757,             0.00016757
                    239,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00016503,             0.00016503,             0.00016503
                    240,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00016249,             0.00016249,             0.00016249
                    241,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00015995,             0.00015995,             0.00015995
                    242,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00015741,             0.00015741,             0.00015741
                    243,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00015488,             0.00015488,             0.00015488
                    244,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00015234,             0.00015234,             0.00015234
                    245,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001498,              0.0001498,              0.0001498
                    246,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00014726,             0.00014726,             0.00014726
                    247,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00014473,             0.00014473,             0.00014473
                    248,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00014219,             0.00014219,             0.00014219
                    249,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00013965,             0.00013965,             0.00013965
                    250,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00013711,             0.00013711,             0.00013711
                    251,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00013457,             0.00013457,             0.00013457
                    252,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00013204,             0.00013204,             0.00013204
                    253,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001295,              0.0001295,              0.0001295
                    254,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00012696,             0.00012696,             0.00012696
                    255,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00012442,             0.00012442,             0.00012442
                    256,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00012189,             0.00012189,             0.00012189
                    257,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00011935,             0.00011935,             0.00011935
                    258,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00011681,             0.00011681,             0.00011681
                    259,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00011427,             0.00011427,             0.00011427
                    260,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00011174,             0.00011174,             0.00011174
                    261,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              0.0001092,              0.0001092,              0.0001092
                    262,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00010666,             0.00010666,             0.00010666
                    263,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00010412,             0.00010412,             0.00010412
                    264,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             0.00010158,             0.00010158,             0.00010158
                    265,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             9.9047e-05,             9.9047e-05,             9.9047e-05
                    266,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              9.651e-05,              9.651e-05,              9.651e-05
                    267,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             9.3972e-05,             9.3972e-05,             9.3972e-05
                    268,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             9.1434e-05,             9.1434e-05,             9.1434e-05
                    269,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             8.8896e-05,             8.8896e-05,             8.8896e-05
                    270,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             8.6359e-05,             8.6359e-05,             8.6359e-05
                    271,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             8.3821e-05,             8.3821e-05,             8.3821e-05
                    272,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             8.1283e-05,             8.1283e-05,             8.1283e-05
                    273,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             7.8746e-05,             7.8746e-05,             7.8746e-05
                    274,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             7.6208e-05,             7.6208e-05,             7.6208e-05
                    275,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              7.367e-05,              7.367e-05,              7.367e-05
                    276,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             7.1133e-05,             7.1133e-05,             7.1133e-05
                    277,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             6.8595e-05,             6.8595e-05,             6.8595e-05
                    278,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    279,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             6.3519e-05,             6.3519e-05,             6.3519e-05
                    280,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             6.0982e-05,             6.0982e-05,             6.0982e-05
                    281,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             5.8444e-05,             5.8444e-05,             5.8444e-05
                    282,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             5.5906e-05,             5.5906e-05,             5.5906e-05
                    283,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             5.3369e-05,             5.3369e-05,             5.3369e-05
                    284,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             5.0831e-05,             5.0831e-05,             5.0831e-05
                    285,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             4.8293e-05,             4.8293e-05,             4.8293e-05
                    286,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             4.5756e-05,             4.5756e-05,             4.5756e-05
                    287,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             4.3218e-05,             4.3218e-05,             4.3218e-05
                    288,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,              4.068e-05,              4.068e-05,              4.068e-05
                    289,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             3.8142e-05,             3.8142e-05,             3.8142e-05
                    290,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             3.5605e-05,             3.5605e-05,             3.5605e-05
                    291,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             3.3067e-05,             3.3067e-05,             3.3067e-05
                    292,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             3.0529e-05,             3.0529e-05,             3.0529e-05
                    293,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             2.7992e-05,             2.7992e-05,             2.7992e-05
                    294,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             2.5454e-05,             2.5454e-05,             2.5454e-05
                    295,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             2.2916e-05,             2.2916e-05,             2.2916e-05
                    296,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             2.0379e-05,             2.0379e-05,             2.0379e-05
                    297,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             1.7841e-05,             1.7841e-05,             1.7841e-05
                    298,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             1.5303e-05,             1.5303e-05,             1.5303e-05
                    299,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             1.2765e-05,             1.2765e-05,             1.2765e-05
                    300,                    nan,                    nan,                    nan,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,             1.0228e-05,             1.0228e-05,             1.0228e-05
